rating,timestamp,title,text,userId,itemId
5.0,1578791255702,Easy Superfood,We all know we should be eating more greens. This is an easy way to do so. The powder can be added to any liquid. You could also bake with it or add it to sauces. It's quite versatile. I highly recommend it.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.,93,13
5.0,1578608560137,Miracle Tree,"Moringa is so nutritionally dense that it's referred to as the ""miracle tree"". This powder is easy to stir into drinks, drink as tea, or add to smoothies. I highly recommend it.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.",93,308
5.0,1577223778622,Very Effective,"Triphala is probably as ubiquitous in India as aspirin is in the US. It's used for digestive health and overall balance. You can make a tea with it or simply add it to your favorite beverage/smoothie. For the best absorption, you should take it first thing in the morning on an empty stomach.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.",93,310
5.0,1577213524385,Top Quality,"I use household gloves all the time, so I know a thing or two about them. These are high quality and come in at a budget-friendly price. The length is longer than average to keep your sleeves dry. These sets come in several colors, so you can choose your favorite. I'd get several just to keep them on hand.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.",93,311
4.0,1576274442574,Great Alternative to Clarisonic,"If you want a good facial cleansing brush, but don't want to spend $200, this is a good alternative. The brush is compact and easy to hold. It doesn't take up much space on a counter. It also packs well for travel. It's cordless and rechargeable. It's a good skincare tool. Don't forget to clean your brush with antibacterial soap after each use.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.",93,313
5.0,1575761556299,Multi-Purpose Gloves,This is a great set of gloves. They can be used for many different tasks. You get a few pairs so this is a good deal. They're latex-free for those with allergies. The material isn't too thin or flimsy. The length is a bit longer than standard. They're high quality gloves.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.,93,314
5.0,1575500325377,Very Useful Supplement,"Beet root powder has a plethora of uses. It's excellent for cooking. It enhances any chocolate dessert. I use it to increase my stamina and endurance for workouts. I add it to my morning green drink. It's chock-full of antioxidants. It's also great for skin health. Over time, you'll notice that your skin has a healthy glow when taking this supplement. I highly recommend it.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.",93,13
5.0,1575157255370,Great for Sleep,"Astragalus has many health benefits including immune support, liver cleansing, healthy skin, and stress support. It's a great adaptogen if you have trouble sleeping due to stress. The powder is slightly sweet and mixes easily into liquids. If taking for sleep support, I suggest using it an hour before bed.<br /><br />Thanks so much for taking the time to read this review. I hope the information that I've provided makes your decision a little easier.",93,13
5.0,1571172039964,Great for Hair & Skin,Neem oil is great for hair and skin. It helps strengthen strands and improves elasticity. It encourages hair growth and can prevent unnecessary shedding. It is also good for fighting wrinkles. The capsules are filled with oil. You can easily puncture them with a thumbtack or sewing needle and add them to either hair or skin products. Another great use is to add some to your favorite clay mask to make it dry down slower. I think this is a great buy.<br /><br />Thanks so much for reading this review. I hope the information that I've provided makes your decision a little easier.,93,315
5.0,1569696155052,Liver Detox,"Considering all of the toxins to which we are exposed each day, it's probably a good idea to detox your liver on a regular basis. Milk thistle has been used for this purpose for many years. This particular product is raw and organic which makes it ideal. There's enough product to last for two months. I'd suggest mixing this with your favorite liquid in a blender or a shaker to make sure the powder is fully dissolved. Here's to a healthy liver!!",93,13
5.0,1568222086365,Multiple Benefits,"Reishi is widely used in Eastern medicine. It is a Qi (vital energy) tonic that has multiple benefits including cardiovascular health, immunity, stress management, increased energy, and sleep support. I like this particular product because it's organic and sourced from whole food. I highly recommend it.",93,13
4.0,1652374804821,Good For the Bed Bound,When you can't get in the shower and want to feel refreshed or just clean these are really good to have around. Thick enough that you won't easily drive your fingers through the material but thin enough to be usable. Ok scent. Useful cloths.,234,471
3.0,1644393991333,"Okay Flavor, Tough to Open",Little packets resisted tearing open for me. I ended up needing scissors or a knife to easily open these. The flavor was okay. Seemed to help in hydrating the skin something I need a lot of help with. I've had better mix-ins and I've had worse.,234,472
2.0,1631049821248,Not Very Good With Glasses,"Biggest issue I had with these, besides having to replace filters, was the very poor fit around my nose. No matter what I tried I constantly fogged up my glasses which was a huge pain.",234,209
1.0,1611167086679,"This is a Joke, Right?","I accept we need to wear masks in public. That's fine, I don't mind. I have some breathing issues (COPD) but I don't run around with fake notes from fake government sites trying to get away with not wearing a mask.<br />These seemed like a good idea for five or ten minutes then someone took a closer look. Other styles of these inserts have clips or hooks molded into them so they can easily be attached to the disposable paper style of mask. These inserts lack any means to hold them in place. You're expected to stuff this under your mask and wish or hope it stays in place. It won't, it's going to slide around while your mask goes another way. If you're lucky it won't pop out and fall to the ground.<br />Breathing while wearing a mask isn't fun. You can do it. Doctor's do it with much more restrictive masks for half a day or longer. but this insert. . . you're literally blocking off 50+% of the surface area inside the mask with plastic that blocks air flow. I sat quietly for five minutes trying this mask out, it became uncomfortably warm inside the mask. I started to sweat. When I tried to talk the insert slid about under my mask. I had to take this off. It was horrible. According to one of the product images in the listing This product will:<br /><br />Realive you from the Bellow Problerms<br />• Mask Stick to Lipstick - Did not test, probably works.<br />• Not Breathing Smoothly - This hindered smooth breathing.<br />• Fogging of Glasses - If anything these worsen how badly glasses fog.<br />• Sultry Wearing a Mask - This insulates and blocks airflow. Hot & stuffy.<br /><br />These were and are a terrible idea. I wouldn't recommend them to anyone. . . unless I really didn't like them.",234,473
4.0,1595621985198,Almost Too Big?,"I like shower poufs, have used them for decades now. It's rare to find black ones, my favorite color. These are reasonably soft. Softer than some I've bought at the grocery store. They're very big and dense. Almost, but not quite, too big to hold onto. I've nearly dropped one several times but always managed to maintain my grip. I would probably prefer these a bit smaller but since they're in my favorite color I won't complain too much. They hold a lot of soap and build lather well.",234,476
1.0,1586210196194,"Disgusting, Seriously Inedible","I received this product and promptly put it in the refrigerator for twenty four hours or so. I took one out noticing the easy open label on the top. It actually was. The plastic covering peels off with minimal effort and I think just about anyone will be able to twist the top off. . . Unfortunately. I've drank some bad things before. I've even had spoiled beer that had unidentifiable chunks floating in it. This was that bad. It was revolting. Chalky and bitter with a horrible chemical, sour, twang. I had two mouthfuls and I was still tasting this hours later. Yes, I ate and drank other things to try and get rid of the taste but it lingered. Hands down this was the most revolting thing I have ever drank. Tossed the other five bottles in the trash. I do not recommend this product. Unless you don't like someone, a lot.",234,477
4.0,1573502719558,Delicious!,These were delicious! We love peanut butter flavored anything. I'd even try a soda flavored with it. The bars were slightly small but that kept calories. . . reasonable. Plenty of energy and help me feel full. A little melty in Florida heat so maybe not perfect for summer hiking. Definitely good taste!,234,478
2.0,1548216683900,Uncomfortable Mask,"The nose area is firmly formed and doesn't fit my face. If I put the mask on with the eye pieces set comfortably on my face then I get a lot of light leakage. If I get the nose section laying flat the eye pads are practically on my eyeballs. I can't blink without my eyelashes annoyingly rubbing against the eye pads. Poorly designed, poorly fitting.",234,159
3.0,1542246069297,Good But Can Stain,"The lidocaine does a decent job stopping pain from irritated skin. The menthol is almost, maybe just strong enough, to actually reach deep enough to the muscles.  The product was also nice on mosquito bites and my parapsoriasis. The only issue I had was it got on a white t-shirt and it's still on that white t-shirt after one wash. Maybe a few more washes and it will fade entirely. I thought about using this to help heal a new tattoo, the lidocaine really intrigued me but the menthol worried me on a raw wound that a fresh tattoo presents.",234,479
5.0,1601513725307,Great!,The true test of a disposable fork is using it with a tough cut of steak. These have held up well without any of the prongs breaking off. It is nice to know that they are compostable so these can be added in with the compost pile. Great forks (never thought I’d use those words).,253,281
4.0,1595775656919,Great ingredients,"The ingredients in this tend to be difficult to notice as the effects aren't really immediate, but over time they are noticeable and offer a fantastic boost. Cordyceps has many benefits along with Lions Mane. I really enjoy the full assortment in this blend and have made sure it's added to my continuous use list of supplements.",253,503
3.0,1594513891502,I like the mission,I reeeeally like the goal here. The problem is these are like plastic grocery bags in terms of thickness. You need to be very careful as these year fairly easily. I do like the goal here though and that is why feel the product should still be supported.,253,504
4.0,1592854245339,Good product and do recommend,"I truly like this blend and feel it’s very necessary for the summer months, especially during high pollen (and summer snow aka cottonwood season). I try to start it a couple weeks before high pollen and take like an extended antibiotic for around 30 days. It’s not a product to use year round but you’ll notice if you don’t use it!",253,505
4.0,1576380829796,Decent basic dish gloves,"It's kind of hard to mess up basic dish gloves. These are pretty standard gloves and they perform just as well as any others I've ever used. The center of the palm has slightly textured area to improve your trip on wet dishes. I'm allergic to latex and these did not cause any rash, hives, or redness and itching, so they seem to actually be latex free.",269,519
5.0,1575317502297,"Soft, thick and exactly what you need with a cold","I'm a big fan of generic stuff, including tissues. UNTIL I actually have a cold and then I want the real deal - Kleenex. These are just softer and smoother with no shedding compared to the off brands. Sneezing or just a runny nose means lots of tissues and these do not make your nose sore. This 8 box batch means we can keep them handy in every room.",269,513
2.0,1556637036763,Cranberry is low in the ingredient list,Meh. Who knows if these really do anything or not. There's no way to tell. My problem is with the fact that cranberry is way down in the middle of the ingredients and thus there's not much of it. I'll pass.,269,520
4.0,1544719533393,"Comfortable, really pretty frames","These glasses come in a nice, organized presentation with a case for each one. The frames are much better than you usually see in cheaters. They have solid screws and seem fairly sturdy. Of course, only time will tell if they live up to the first impressions. I love the colors in the set - blue, red and brown. I actually like the blue ones enough that I'm going have the lenses replaced with tinted sun glass lenses.",269,96
4.0,1504470949335,Too hard & thick for neck and head. Great as a hip support pillow,"My husband travels a lot for work, including trans Pacific several times a year. He has tried and tossed out many travel pillows over the years for a variety of reasons. I thought this one might suit him.<br /><br />He doesn't like it. He says it's too thick and too stiff for his tastes. Plus he doesn't like material on the cover. However, all is not lost. I've found an alternative use for it. I'm using it as a support pillow for my right hip. I pulled a muscle last week (trying not to fall out my saddle when my young mare bolted over two jumps) and just sitting upright is excruciating.<br /><br />This is stiff and thick which wait very durable for sitting on. It doesn't give or sag and it returns to it's shape when put up. Since the cover is removable, I can wash it as needed. So....too hard for a neck/head pillow, but just right to support my injured hip.",269,269
4.0,1635124533526,High glucose content,"I am not big on apple cider vinegar supplements, but my son likes them. These have a pretty strong vinegar scent when you open the bottle.<br />Like many gummies, there is a lot of glucose to cover up the medicinal tastes, so be aware of that, especially if you are diabetic or pre-diabetic.<br /><br />The taste is pretty good once you chew on them. You don't really notice the vinegar much.<br /><br />As far as helpful, well, not sure there is any way to quantify that. My son says they help with his digestion. I do trust the Solger brand.",272,102
2.0,1618341846343,They are not sharp enough to cut through the nail,"Well, I was not happy with this one.<br /><br />A large clipper and small clipper come packaged in a yellow tin. Presentation is about all this set has.<br /><br />There is a nice emery-type file on the back of the clipper. But the reason I do not like them is that they are not sharp, and don't cut the nail. Maybe I received a bad set. If so, they have quality-control issues. But I tried trimming a spot on one of my fingernails. It just chewed on it, never actually cutting it. I had to get out my own clippers and cut that nail shorter than I wanted to just to get rid of the snaggy spot these clippers created.<br /><br />Sorry, I cannot recommend these at any price.",272,524
3.0,1607844182425,"Cute, but just a nail file","I really don't see the big deal about these glass filers. They look neat, but they just quietly do their job. They come in a case to keep them from scratching other things or being scratched up.<br />While they are listed as buffers, they are more of a nail file.<br /><br />Overall, functional, nice, but just another nail tool.",272,525
3.0,1606896171313,"Horse caplets, trying to be too many things","This supplement has a lot of very good ingredients. The dosage per day is two pills. They don't have a horrible smell, BUT...<br />These are SO BIG!!  I have trouble swallowing pills at all, and the big ones are a struggle, if they even go down.<br /><br />I looked at the ingredients list. Everything is good, but honestly, I'd buy this supplement IF they just put the bottom half of the list in them. The top half can be had in so many multi vitamins that already exist. No need to duplicate those, when it is the bottom of the list I'd be interested in the most. The subsequent pill could then be smaller as well.<br /><br />Overall, not bad, but not worth it for a one-month supply that mostly duplicates a decent multivitamin.",272,527
4.0,1601271783067,"Not my first choice for probiotics, but not bad","This is not a super strong probiotic in comparison with some brands. But if this is just added to your daily routine as a backup, it is more than adequate.<br /><br />While it is nearly impossible to pinpoint or single out bodily benefits from one supplement, I can say these were reasonably easy to get down (I have trouble swallowing pills, so take them with food). I did not notice any heartburn or taste kickback from these either.<br />The only beefs were that the fresh date was only five months out, and that Amazon put their sticker over the ingredients list/amounts.<br />Seems to be a quality supplement.",272,528
4.0,1661038963040,"great ""before you go"" bathroom spray, as for around the house? doenst linger long","Nice natural lavender scent. Does not smell synthetic at all. I have tried a few fragrance options by Kate Naturals. They are all as natural as can be. They smell nice, dont trigger headaches. I love the whiff of fresh smelling lavender (and orange, and peppermint), but they dont linger long, and I have had bottle issues. So far so good on this one, but we'll see. I had to downrate my orange one from 4 to 1 star because the bottle stopped working after a week. I will update here if I experience that with this.<br /><br /> I think they make for a very good ""before you go"" bathroom spray. Also nice for general use, but I find them very effective for that purpose. Also works in a pinch to freshen up clothes, shoe closet, etc.",294,559
4.0,1660395448194,"love the open water reservoir, makes it easy to fill, clean, & dry. Long lasting charge","In short: open reservoir cup makes it easy to add water, keep clean, and to allow dry between uses. Can adjust strength. Slim design makes it easy to maneuver around mouth. Takes up little room. Can be packed up for on the go use. Loud, but similar to my corded tank style.<br /><br />I use water flossers all the time. The best (to me) is a particular name brand that has a tank, and is plugged in. I keep that in my main bathroom that has a plug nearby. Since I rely greatly on water flossing, I wanted to have one in my 1st floor bathroom, which is like the size of a closet, and has no counter, and no plugs. So, I have been tried cordless flossers for use in that bathroom.<br /><br />Here is the thing I find with most of them: the water reservoirs are bulky and are hard to clean. I dont care that they dont hold much water. That is easy enough to deal with, but to have an enclosed cup that really can ever be cleaned out? gross. Then I tried one where there [[ASIN:B09L1H1G31 is no reservoir cup just a hose to put in any sized cup]], and that works really well for my needs. That one wins out over this due to one aspect- it is fully cordless. When I saw this Hangsun water flosser I decided to try it--it has appearance of regular plug in, but an open water top that makes me feel better about it drying between uses. I didnt need another flosser, but I wanted to find out more about it and report back in a review.<br /><br />SO, this may be for you if you are (like me) in wanting a CORDLESS* flosser with an open water reservoir. I can easily add more water to it, it is easy to clean, and it dries between uses. Charge has been long lasting, so I like that I dont need to fuss. It is nice for use in no-plug areas. While cordless, I still feel attached, as I need to set the base down. Doubt I would use this in shower. With my other one, I may need to supply my own cup for water, but it can be any size, and I can use it in shower just by cupping my hand.<br /><br />Kinda loud-- similar to my plug in name brand one.<br /><br />I tend to only ever use one head- the slightly curved one. Havent tried the other options, and likely wont.<br /><br />Of the half dozen cordless flossers I have tried (including a name brand cordless), I like this one, and the one I linked to the best. I use them secondary to my plug in.",294,560
5.0,1658235782289,"soft, plush, breathable, adjustable, NOT HOT, blocks light, cozy feel, doesnt dry out my skin","Not my first ""real silk"" sleep mask. In short: Light, breathable, not hot, blocks light, good adjustable fit, super silky, doesn't dehydrate skin, is gentle on skin- no rubbing, dragging. Cozy plush feel. Good stitching, nicely packaged.<br /><br />I rate this primarily on my experience. I dont factor price in. Prices fluctuate, there are coupons, everyone has different budgets, preferences, and so on. You decide if it is worth it. This is actual silk and there is a price tag that goes with it. Not everyone wants a polyester dupe. Not everyone wants low level silk (that feels like polyester). If you have no preference, then there are some lovely low level momme silk options, as well as some nice polyester satin options for fraction of price. This is for those that want actual silk (RIP silkworms).  That being said, I have used a wide variety of eye masks of different materials and styles. Here is my take on this:<br /><br />It feels light and lush. Very soft and silky. I am privvy to the look, feel, performance of various textiles including various silk levels. This is 25 momm and feels like it. I dont question that at all.<br /><br />Silk is nice for any skin, but is particularly gentle on delicate skin or skin easily irritated. It is breathable, and it doesnt dehydrate already dry skin. I notice that my skin is less parched when I use silk versus low end polyester. That is material that is smashed up against my skin for 8 hours each night. I would prefer to not have material that is rough and drags against my skin. Same can be said for pillow cases and my hair. Though I do keep other styles at my bedside, I always come back to silk.  I happened to be in need of another real silk mask because I accidentally washed and dried my trusty silk mask and it shrunk significantly (note to self: hand wash, air dry.).<br /><br />The fit is good for me. Generous size which is nice for my wide face and big nose. Plenty of elastic and the adjustment option allows it to be as loose or snug as I desire. I find that it blocks light from every angle. I normally dont mind a little light to seep through so long as I dont notice while my eyes are closed. But this blocks it all out for me. I had to lift an edge to see if the tv was still on (my hubs will watch tv in bed with sound off/captions on). I couldnt tell. Come morning, I pushed the mask up a little so as not to accidentally sleep all day.<br /><br />Not hot. Some masks really trap heat. This is breathable. Again, function of the material used. Of course any material can block light. So it comes down to your needs and preferences.<br /><br />Nicely packaged<br /><br />At time of review, this was $35 with 30% coupon. While I dont rate on price (except for in the rate features section, which I give 3 stars), I will comment that $35 is the ceiling for nearly all 22-25 momme silk eye masks. If you can get it in the 20 something range, then that is reasonable.",294,169
5.0,1646145171410,"neutral tasting, easy to drink, add to smoothies, 1 TBS serving/110 cals, nice ingredients","Surprisingly neutral tasting considering all the green ingredients, easy to drink flavor. It is designed to be added to a smoothie, not for use as a smoothie itself. But I wanted to get an idea of the overall taste, so I blended 1 TBS with 8 unsweetened almond milk and it really just disappeared- not much flavor, which I find to be a good thing. I really was expecting it to taste awful, lol<br /><br />It has some erythritol- 4.5 grams per 1 TBS serving. I missed this when looking at the ingredients because it is not listed in the ingredients. Just in the nutrition panel. I could do without it, but it doesnt overpower at all. I find that when products use non sugar sweeteners they go way overboard with the sweetness. This doesnt impart much sweetness or much of any strong flavor.<br /><br />1 TBS has 110 calories, so be mindful of how much you use. Hence why it is best added TO a smoothie (or whatever else you want).<br /><br />I like all the food based ingredients and I ""feel good"" adding this to my assortment of supplements I add to my daily smoothie. Nice way to boost my nutrition since I have not been consuming as much fresh food as I should (lack of availability, super high prices).<br /><br />I'd get this again 4.5 stars  (5 stars, since I like it more than 4)",294,562
4.0,1643039819634,"large washcloth sized felt like fabric, add water for light lather. Then towel dry off","How this fits into your life depends on what you need. It still requires some water, and still requires toweling off. It basically replaces the need to have a separate low suds cleansing formula and wash rag or dry cloth. THIS IS Rinse free, but you do need water to start.  Just add a little water to the sheet of fabric, massage for light lather, wipe down body, then towel off. No need to rinse. Keep in mind that the more water that is used, the more the mess from run off.<br /><br />The sheet of fabric is like a soft piece of felt. Size of a large washcloth (9.5"" x 9.5""). Don't need much water! It definitely lathers. It isn't a sudsy soap, but that doesn't mean there isn't enough.  Now, if you are expecting loads of foamy bubbles, this does not provide that. It creates a light watery lather. This in no way determines effectiveness of cleaning. Mega lather does not equate better cleaning. I learned that 30 some years ago in home economics that excess lather is a marketing technique (usually through copious amounts of sulphates) to give people impression that more lather/bubbles/suds = better clean (shampoo, body soaps, toothpaste). But for those that dig the suds, I can get some light bubbles out of it. That being said, it is adequate enough. Not super refreshing, but I do feel clean. Tried it in hair with fair results.<br /><br />This could be cut in half and it would still have plenty of lather. Depending on your situation, this could be premoistened and placed in a ziplock baggie.<br /><br />No discernable aroma. Not sticky, at least not me. I wonder if amount of water used, or thoroughness of toweling off impacts that or not.<br /><br />Personally, I prefer wet body wipes. They never need water nor toweling off. I like those for on the go use (workday, after work out, bird bath at the sink). I would be more apt to use these in a bed bound situation, or no hot water situation, maybe camping.<br /><br />The term ""waterless"" needs to be taken out from the title headline. That is a traffic directing manipulation, and it helps no one especially if they buy something like this without further looking at the product pictures and description.",294,471
5.0,1635949711424,attractive unsealed pine board with relevant dowsing engravings,"Large, engraved, unsealed blond pinewood disc. Natural, earthy, simple. Very appropriate for a dowsing board. I like the graphics on it (butterfly, moon phases, etc). They also have a black option, which appears stunning.<br /><br />Lightweight, but sturdy.. just add your own pendulum.",294,563
4.0,1635345810527,"sucralose as sweetener, good flavor, I like adding it to a cup of coffee, low collagen amount","I like it 3.5 to 4 stars. (I like it more than middle of road 3 rating)<br /><br />I keep a selection of instant coffee on hand for at home and on the go. I sometimes add it to smoothies, sometimes I make a quick iced drink (shaken), sometimes I just want a very quick cup of coffee and the taste of instant can be pleasing to me. More often, I add it to a cup of brewed coffee. Get an extra boost (flavor, caffeine)!  And that is primarily how I drink this. I make myself a cup of dark bold coffee, blend a packet of this in, and enjoy. I like the light vanilla taste, and the sweetness level is on point for me. I dont often sweeten my coffee as I prefer it black, but I do enjoy some sweetened coffee with cream on occasion.<br /><br />Prepared as is? The sweetness level is more pronounced, as is the vanilla. Wish ""no sugar added"" products that use sugar alternatives would use less. So made alone is a tad much for me.<br /><br /> I like that it is super quick and easy to make, can be made with hot or cold water, and is well packaged. I like the added supplements. The amount of collagen peptides is low (3 grams), where my typical scoop of collagen powder always offers 10+ grams per serving.<br /><br />You decide. It uses SUCRALOSE as its sweetener. I have found it used in ""keto"" products, but I also see many keto products omitting it and using something else. I am not on a strict keto diet, nor any keto diet. I am just reducing my sugar intake, and by doing so I tend to buy things that end up using sucralose. SO FAR, I have not had any issue with weight loss. It is October as I write this, and I have dropped 50 lbs since April, and I haven't tried all that hard. Just dropped sugar laden desserts and have been moving more. Maybe my weight loss would be further along, but I still take down half a pizza every week. But massive calorie reduction from dropping desserts, and using sugar free alternatives.. which happens to include sucralose. I'd like to see less of it used across the board, but in mean time it doesn't seem to be a hinderance to my health and goals.<br /><br />I do not rate on price as we all have different budgets, needs, interests. The price is posted, and not a surprise, so I just focus on my experience and perception of taste, quality, and how it lines up to the product description. THOUGH, I do comment.. and this really is ridiculously priced. I have some good instant coffee products with similar nutrition profile where each pack is in the upper $1 range (and people still freak over price). So for me, this is a bit prohibitive for daily use, but that is just me and my budget.<br /><br />The packaging is cool though. Might make for a nice addition to a food or coffee or keto themed gift basket. Nice looking packets tucked into a tray with a slide on cover. Then it is wrapped in plastic. Has a retail look to it.",294,564
3.0,1631973511442,"broken bottle, managed to sop up enough to do one spot, seems promising, may buy more","I'm sorry to say that my bottle arrives busted, and therefor I couldn't really use it. I sopped up some of the loose liquid and worked it into a stone floor. I knew exactly what I was planning to use this on, so I got straight to it. I just have one spot in my late 30s, early 40s Sears kit home that has an unsealed rough stone floor. I have been wanting to find something that could clean that floor. Nothing ever describes what I have, so I have been reticent to buy anything. So I haven't used anything!<br /><br /> When I saw that this product can be used on pavers, bricks, sidewalks, etc I figured that was much closer to what I have in terms of porosity. So here I am with a busted bottle, and just a rags worth of product, and I dab it onto one spot. It really seems promising. This isnt a case of ""oh, I can use anything"".. and I certainly cant use a power washer. Hm, maybe a steamer.. but yeh, I need a cleaner. This could be it, but I dont have enough to work with. I am highly considering just buying another bottle (but concerned about another broken bottle). Personally, I think the price point is reasonable, hence why I never rate on price. IF I do buy another bottle (currently have one sitting in my cart) I will be back to update.",294,565
4.0,1628522798633,"Mild taste, light chew. On the go snack to ward off hunger, or makes nice addition to sandwich wrap","Pretty good! Helps keep my sanity when I get hungry before my main meal.  I think it makes for a quick snack- either to take care of a sweet tooth need, or just need something to nosh on to take care of hungries before next meal. When I am on the go all day, I often dont eat anything until dinner (Im just not hungry, and copious amounts of coffee and/or a smoothie takes care of my need to masticate a meal), but.. sometimes I do get a little hungry. OK, sometimes a lot. lol.  I pack some snack bars just in case, but sometimes I want a better mouth feel/different texture than what a dry bar provides. SO give me cheese stick, olives, meat stick.. and now these yam sticks. Of all the other options, these are the easiest for me as they are room temperature stable. Now I can have one of these and maybe a handful of nuts, and I am satisfied enough to hold off until dinner.<br /><br />Has a light, mild taste. I think kids would like this as it isnt as strong as some sweet potatoes. I know some of the flavor is dependent on the type of sweet potato/yam used, and region. That is the extent of my expertise, though haha.<br /><br /> The texture is decent. It is a soft with a little bit of chew. Easy to eat. I have another yam product I prefer (about as mild, but little more chew), but I would totally buy these again. If only because I can control myself better. This is 80 calories per stick, where as the other is a bag at 180 per serving/bag. Not bad, but I dont always need that much at once (but I cant control myself haha). So different items purchased for different reasons. If you want to get fancy, this would be delightful paired with a slice of turkey or chicken, then maybe a slice of cheese all rolled in a small soft tortilla shell. Or ditch the meat, and add in avocado. Hmm, making myself hungry now.<br /><br />Yammy: https://www.amazon.com/dp/B08SYBSSN3",294,291
4.0,1625748357142,"clings very well, thinner than other compostable wrap, box & slide cutter a little awkward","--Very clingy- truly grabs onto whatever it is being wrapped around/onto; including itself. Be careful!<br />--The material is thin. I have used other compostable cling wrap, and this is the thinnest I have used.<br />--Comes with a slider cutter that you have to attach to box for use in cutting sheets of wrap.<br />--A little tricky to dispense & cut.  Once I got a piece off the roll, I was able to effectively wrap some food. It was while it is still on the roll and trying to get some off that is slightly problematic for me. Perhaps with more use I will get the hand of it.<br />-- If you can get a whole sheet off, then know that whatever you wrap, this will provide a good seal.<br /><br />I find that the compostable wrap is much more clingy than regular cling wraps, and for that I will likely continue with buying compostable cling wrap. This is about what I expected, and works pretty well. However,  I prefer this brand: https://www.amazon.com/dp/B08XVSWFZ2<br />(more pricy though).<br /><br />3.5-4 stars",294,567
4.0,1623700154788,"effective insta dissolve cleaning sheets, just add to water bucket or bottle, no instructions though","[[VIDEOID:52a084fa7223ef32e368a0d7b392c1c7]] These really aren't too shabby. The cleaning sheets are as expected--I read through the product description before ordering.  I think I have used something similar in the past as it felt rather intuitive to use. Just add a sheet to water, it instantly dissolves. I think 1 sheet per gallon, give or take. Can be stuffed into a cleaning bottle for a spray solution, or can be added to a bucket. Smells nice, works well. Small pressure zip plastic packaging. Little footprint. Really no waste.<br /><br />I have used it primarily on counter tops and tubs. While it mentions floors and walls, I just use it as a basic cleaner--seems gentle enough. My rag picks up a lot of dirt, so I know it is effective. Current price of $5 for 30 sheets makes this a budget friendly option, especially if looking for something that doesn't take up much space, or plan to use it in a spray bottle. Of course, there are liquid concentrates that would offer same. But hey, I thought it worth pointing out.<br /><br />I really think it is an ok product!<br /><br />Lack of directions is a concern, though. I dont mind information in another language other than English. If I can't figure it out, then using a translator app, I pass my phone over it.  Odd thing is, there aren't any instructions. The most info you get on this product is what you see here on the product page. There is no workable information printed on the package. So I dont down rate because of the info not being in English, I down rate because there simply is no info! I will include a picture of the translated text. But even so, I think nearly anyone could/should be able to figure this product out.<br />""Water-Soluble Cleaning Sheet: Concentrated cleaning sheet will quickly dissolves upon contact with water and is immediately ready for your cleanup job""<br /><br />I DO  like these cleaning sheets. I clean homes for a living, and while I dont always need my own cleaners, I do keep a few in my tool kit. Having the option of mixing something up on the go, and having no added weight or mess to carry around is highly appealing.  I would even tear off half a sheet and add it directly to a toilet. It does dissolve instantly, easily, and smells good and fresh. Not too strong. No need to rinse.<br /><br />lovely product, overall. 4 stars",294,568
4.0,1619187878606,"smells good, pay attention to directions as it applies to using this around pets","Bought this more for the scent profile than the ""germ fighter"" aspect. I saw that it was fine for use around pets when used as directed, which is also why I was keen on getting it. I have 2 labs and 3 cats, so it is important that I use products that are not going to harm them. I like freshening up my carpet, so I figured I would give this a try.<br /><br />For pet owners:  Sprinkle on carpets, wait 15 minutes, vacuum. THEN keep pets off of carpet for an additional 30 minutes after that. I didnt realize that second part is needed until I read the directions. I failed to see that when I was looking at the product description. It is there. So just know to add in the additional time.<br /><br />It smells really good. Very fine particulates. Be sure to follow directions with pets. For added precaution, I am using this in  areas that are well ventilated and not in direct sleeping spots.",294,569
5.0,1612720318510,insoles PLUS additional padded pieces to make for customized fit & support,"I have high arches, but have some shoes without any sort of support, and so I find slipping in a support like this can help for long term wearing of super flat shoes. The appeal of these for me is that due to my high arches and the fact that these come with ""height adjustment"" padded pieces, I can be sure to create a level of fit and support that is good for my feet. These are cut to fit, and have additional padding pieces to make for better adjustment in fit, feel, and support. They fit well in shoes, sneakers, boots.. and do well staying in place. I will consider buying these again.",294,571
