rating,timestamp,title,text,userId,itemId
5.0,1574286279659,Nice Shades,I like having cheap sunglasses around in the styles I like. My hubby loves a pair of aviators. These are great especially when you're on vacation because you don't have to worry about losing a crazy expensive pair in the ocean.<br /><br />I also liked that they came in a decent case. You won't have to worry about them getting crushed and bent up in your bag or purse.,2970,6786
4.0,1568742674217,"Cute, but not for me","This is not a skirt, it's the whole thing. The top and the bottom are attached. I would say it's true to size an the fabric feels like a polyester material. The print on the skirt is not for me. In my opinion the flowers are just too large, and if you're like me and need some slimming down to do it's definitely not the most flattering.",2970,6788
5.0,1565366713955,Very Sharp!,"These shades are very nice! First of all they come beautifully packaged. I am all about packaging that is wrapable (comes in a sturdy, square box) and it's perfect. They also come with a little pouch/case that is of good quality. The glasses themselves are very nice and fit awesome!",2970,474
4.0,1564978640071,Too Metro,These glasses are just a little too metro for my taste but overall they are nicely made. They come packaged well with a lovely case and feel super sturdy.,2970,3033
5.0,1563906716747,True to Size,The fabric of this shirt is super soft. The cut is very flowy and comfortable and you don't have to worry about the fabric clinging to you. The lace/crochet detail is very pretty and makes the shirt look nice and elegant.,2970,6752
5.0,1563306782684,SUPER Comfy!,"These socks are crazy comfortable and warm. I'm the type of gal who can wear socks all day every day and these are the perfect addition to my sock collection! They are very soft, too. Not too thick so you can wear them with your shoes. Now I wish I had more pairs!",2970,1782
4.0,1563299116692,Giftable,"These are very nice neckties. I had to dock 1 star for the packaging because it says AWESOME! on the front and it looks kind of tacky and makes the ties look cheap. It would have been PERFECT if it came in a wonderful, higher quality box/packaging. The ties themselves are nice quality and has a good feel to the fabric.",2970,6791
4.0,1584550339297,Pretty but a tad short,"This seems to run a tad on the small side but aside from that it's nice enough. It's a very soft crushed velour zip up hoodie and pant suit. The hoodie has a zip up front and the hood has pull strings. There are two pockets in the front that are a decent size. I found that the sleeves were a little short on me so I'd consider a size up for that. The pants have a drawstring and two pockets, one on each side. The pants, like the jacket, seem to be a little too short so I would consider a size up in those as well (so for the whole set).<br />These are ultra soft when you feel them on the outside. They aren't as soft on the inside, but still feel very comfortable. The set is machine washable and it holds up perfectly after numerous washes. It looks goods as new and I'm up to three or four washes.<br />This is a very nice set, but depending on your size, I'd consider sizing up due to length issues. I'm 5'8"" and 160 lbs and a large was too short in the arms and legs, for reference.",2974,838
4.0,1584465018412,Great earrings,"These earrings are very pretty. They are larger than I thought they would be but not incredibly heavy. They are safe for sensitive ears and really surprisingly lightweight. They have multi colors leaves, light blue, pink, and red, on a beautiful enamel brass hoop type earring.<br />These are very pretty. They are also unique looking. I'd say they are definitely best suited for a casual look but if you are more fashion forward than I am you may be able to make them work with other styles.<br />I really like these. They are very nice.",2974,4590
4.0,1583857941355,Very nice sweatshirt hoodie,"This is a nice casual pull over hoodie sweatshirt. It's pretty in a nice laid back way and looks great with a good pair of jeans.<br />The two tone coloring is great. It comes in a variety of colors for the upper section of the shirt but the lower section is a grey color. It has draw strings at the top which are a good length and work well if you want to tighten the hood up on yourself and also look good hanging down. There is a zip at the top to make it easier to get over your head and it also has a nice big pocket/pouch in the front for your hands.<br />I found that it ran just a bit small, not by much but it seemed a tad short in the arms. Other than that it's a very nice hoodie sweatshirt.",2974,2950
4.0,1579205943385,Nice Hoodie Sweatshirt,"This is a nice comfortable pullover hoodie sweatshirt. It fits comfortably enough and seems to run just about as expected. It has drawstrings for the hoodie and a nice big kangaroo pocket in the front. The material is semi soft and the sweatshirt itself is about mid-weight.<br />This would go so well with a great pair of jeans, and who doesn't love a to pair a cute hoodie with a cute pair of jeans? Perfection!",2974,2516
4.0,1579112522886,Nice looking,This comes a bit jumbled up in a bag when you first get it. It took a bit of time to get all untangled and sorted out but after that it wasn't so bad. The look is quite interesting. There are wooden beads that have slight variation in them which adds character to it. The leather bands are a very nice touch as well. They aren't incredibly thick and have that crackled color variation in them. Lastly there is a braided leather band that is real pretty. Worn all together this braided piece really pulls it all together and it can look really nice. It's a nice casual look.,2974,6833
3.0,1576855694859,The rose quartz is pretty,"This bracelet, at least the one I received, looks pretty much like what the picture looks like. It's a rose quartz stone set in a gold looking setting on a gold chain. The stone looks more natural, not shaped but set as it may be found in nature. The chain doesn't seem to be of very high quality so it doesn't look all that great if you are wearing something on the nicer side. The clasp is shaped like the letter S and is slightly tricky to get but once you do it seems to be pretty firmly in there. The hard part is trying to slip it in without bending it or bending it too much because once you start bending it the little bit of metal will weaken once it breaks it'll be a mess to get the bracelet to stay on.<br />If you like what you see in the picture and you really like it, then you should like it. However, it does look a little on the lower end of the jewelry scale so keep that in mind. I really like the rose quartz part of it. It's a very pretty stone. It's definitely the best things about this bracelet.",2974,6835
4.0,1572031580041,Helpful and practical,"If you only need a slight boost in your reading glasses, especially if you like to read outside, these would be perfect for you. They are 1.0X magnifying bifocal reading/sunglasses. The gradually go from darker to lighter (top to bottom). The glasses appear to be well made and they came with a good case, cleaning cloth, and a nice little screwdriver which can always be useful. These are very nice glasses for those that need the slight boost.",2974,2959
5.0,1570642239070,These are great socks!,"These are terrific socks! They are not only incredibly cute Christmas socks, they are also very comfortable, soft, and durable.<br />These socks are not what I would call thick socks, leaning more toward the thin side. Not so thin that they don't keep your feet warm though. What they lack in thickness they more than make up for in comfort though. They are comfortable and soft too. They're not fluffy soft, more like a smooth soft. I hope that makes sense!<br />These are the kind of holiday socks you could feel confident giving as gifts. If you could part with them that is, that just isn't something I could do! They're a good price and good socks. I love them!",2974,4625
5.0,1567954536349,Great hat!,"This is the greatest hat ever! Okay, maybe that was a bit exaggerated. There have been an awful lot of hats to say 'ever' but this is a great hat.<br />This is a knit winter visor hat that is fleece lined and has a nice big open spot for a pony tail or even a larger up/other style. It's so soft on the inside I didn't want to take it off after trying it out but it's not quite the weather for it just yet. I'm not hoping for it any time soon but it'll come regardless and when it does, I'll have the perfect hat! There are many color choices available and one size fits most.<br />I love this hat and probably will need more!",2974,1973
4.0,1567343472729,This is very cute,"I really like this little bag. Sometimes you don't want to carry your whole purse with you and you just want to take the minimum with you. This is perfect for that. You can fit your phone (possibly but if not perhaps you have other things you can fit in the phone spot to take with you? Though that may defeat the purpose just a bit). This is the perfect bag for the cross body design. It's nice and light and you can keep it close to you at all times.<br />The drawback to this is that there is quite the gap where your cards would go. Even though the card holder slots are very tight, the bag has that gap so that is something to consider. Otherwise it's very nice and super cute.",2974,1976
3.0,1565111533869,Nice but not the most well made...,"I like the look of these sunglasses and the fact that they are very lightweight. They do block out the sun quite nicely as the lenses are very dark and they arrived in a very nice little case. Those are the good points. On the bad side, these are so flimsy! I am afraid to pull on them to open them enough to get them on my face. They are that delicate feeling. They feel a bit cheap. Granted they really don't cost all that much but they feel like they should cost a bit less.<br />So, I like them but I worry they won't last very long. I'll update here if they do break soon.",2974,3387
4.0,1564335675831,Great tights!,These are really nice tights. They are perfect in size and are high waisted with good stretch in them. They seem to be very well made and look great on. They would pair well with any type of attire and I think most shoes would look good and fit well. These are not super thick but thick enough that they will keep your legs a little warmer when there is a slight chill in the air. I really like them a lot!,2974,6845
2.0,1563454890476,"One Sock Was Great, the Other Not So Much","Well, when I put the left sock on I liked it quite a bit. It went on well and fit nicely. When I went to put the other one on it felt crinkly at the top which I thought was weird but I went ahead and scrunched the sock as one does to pull it on the foot. All was going well until I got to the top of the sock. When I was pulling the top up it started to stretch and pull apart (with little pull, just the tug you would use to pull the top of the sock up). My fingers were starting to go through the fabric where the crinkling was. It was up at top between the first and third lines on the sock, to be more specific.<br />Anyway, for that reason I can't really give these socks a good recommendation. It does seem like most others had better luck with their socks so hopefully this was just a one off sort of thing. I liked the first sock a lot though!",2974,6299
5.0,1563141681802,Excellent Socks!,"These are very good socks. Everything they claim to have and be they have and are.  They have a terrific and practical non-slip cuff, the toe has no seam in it so it's total comfort, it has soft padding in all the right places, and so much more and this is just a sock! Aside from all those goodies these socks are specially designed to be suitable for hiking, climbing, running, and any other activity that an excellent sock would come in handy for.<br />I do love socks and can't imagine a day without them. That being said, these rate up there in the top 10 socks of all time, maybe even top 5. They are great socks.",2974,6846
3.0,1658013305873,"Has small pocket on chest, not a pouch pocket","I have the Woolly Clothing Cropped Pullover Hoodie in the Slate color. It’s gorgeous! It’s a bluey gray that really does bring to mind slate blue.<br /><br />The hoodie has a pocket on the front. Like a pocket tee. Not a kangaroo pocket. The description says “Front pouch pocket for no fuss extra storage” but that is not accurate. I actually didn’t realize there was a pocket on the upper chest -- the pictures don’t show that detail very well.<br /><br />The hood drawstrings are raw, just tied in a knot. No aglets. For a sweatshirt this expensive, I’d prefer a nicer finish on the drawstrings.<br /><br />The cropped bottom hits right at my hipbone, so it’s not a super short sweatshirt. It does look very cute with a pair of high-waisted leggings or pants.<br /><br />The sizing is true to size, Woolly Clothing has a better size chart on their website.<br /><br />The hoodie itself is medium weight, so it’s warm but not overly bulky. It will be great for fall temperatures. The wool is soft not scratchy, and is machine washable. The care instructions are printed on the inside back of the hoodie, machine wash cold with like colors, inside out. The hoodie has no tags at all.",2982,6890
3.0,1625006589111,Fit small wrists,"Most bangles are too big on my wrists, so I’m always wary of non-adjustable bracelets. But I really liked the style of these Magitaco Love Bracelets. The measurement instructions say to measure around your wrist with a strong and then add half an inch to that number, the circumference of the bangles is 6.7 inches. My wrist is about 6 inches, and they fit me without being too big, so I’m happy about that!<br /><br />The clasp edge of the bangles, where they open to put on your wrist, is very sharp. I actually scratched myself when I put one of the bracelets on, the metal is that sharp.<br /><br />Two of the bracelets I received have secure clasps. The gold bracelet does not, the clasp is loose and makes a jingly noise if I shake it. I won’t be able to wear the gold bracelet because with the loose clasp, there’s potential for the sharp edges to scratch my wrist.<br /><br />Otherwise, I like the bangles. The infinity symbol actually reminds me more of the Cool S symbol!",2982,6897
4.0,1602204514843,"Shrink a lot after first wash, but you can't tell when wearing","I don’t ski, but I like padded ski socks for working outside in the winter, and also just wearing about the house. Long, thick socks keep my feet warmer.<br /><br />The Forcool Women’s Padded Skiing Socks are made in China, from 40% merino wool, 40% acrylic, 12% nylon, and 8% elastane. That’s according to the label on the bag.<br /><br />I wanted to see if the socks would shrink, so I washed and dried one to compare it to the other … and wow did the washed sock shrink! The washed sock shrank by several inches. But when I put both socks on, they felt the same on my feet. I couldn’t really tell a difference between them.<br /><br />The sizing seems pretty accurate. I tried a size medium, which is men’s 4-6 and women’s 5-7.5. I actually wear a 7.5 in men’s and the medium in the Forcool socks fit me.<br /><br />The socks have light padding in the shin, heel, and toes.<br /><br />The socks come up to my knees and actually stay up there. I tried wearing them for a few hours and didn’t have to tug the socks up once.",2982,6685
3.0,1579816944925,Ldurian Skull Charm Woven Bracelet,"The Ldurian Skull Charm Woven Bracelet is pretty cute in person. At first glance, the charm doesn’t really look like a skull, so if you like to sneak in a bit of goth or spooky, this bracelet could work.<br /><br />The eyes are not pink. They’re reddish, maybe salmon or imperial red. The other tiny clear crystals on the skull do not stand out unless I’m in very bright sunlight.<br /><br />The woven part of the bracelet is quite stiff. Normally this type of bracelet is easy to put on yourself, but this one is difficult to pull. I need to use my teeth to hold one of the ends so I can pull it closed.",2982,6900
2.0,1544548928562,"Genuine Assembly Men's Denim Jeans, Skinny Fit","I usually wear between a 30-32 depending on the brand and style of jeans. I have some American Eagle 33” skinny jeans, for example. So I went up to a 34” on these Genuine Assembly jeans because of the skinny fit and not knowing how the brand would fit me overall.<br /><br />My experiment was a bit too zealous. I don’t know if Genuine Assembly offers a 33”, but fortunately a belt is enough to keep the jeans up. I’d say these aren’t that skinny of a fit. At the same time, the jeans aren’t stretchy. At all.<br /><br />The tag says made in Bangladesh, from 98% cotton and 2% spandex.<br /><br />I don’t love the denim. It’s not that soft and has a smell even after washing. It’s not a bad smell, but it’s something I noticed when folding them. They’re just okay.",2982,6910
5.0,1593984546736,Love that I get black and white,Worked perfect for adding adjusters to my masks. I would recommend getting a thick carpet needle to help thread the masks through. otherwise use a regular needle and make a loop out of thread to pull it through.<br /><br />Great to get a mix of black and white. They worked perfectly for shortening the length and holding in place.,2983,6943
4.0,1579624168456,"Fits well, a bit more polyester feeling than I had hoped","This is that thin stretchy poly blend feel. If you like that, this shirt will be a nice find. I like a more cotton feel to my clothes so this will probably be relegated to layering or laundry day.",2983,6952
2.0,1578802289857,Like trying to sleep in a full body rash guard...,"The fabric is just wrong for pj's. The shirt is a no go completely, I will hold onto the pants though for lounging. Really odd fabric choice, who wants to lounge around in what feels like a loose rash guard set...",2983,2130
3.0,1573746532413,Thin and not very compressive,"They are comfortable, but the material is more like athletic wear than softer cottony feel yoga wear. However, even with all its athletic feel it's not at all compressive and very thin. They are nice to wear around the house or out with a long shirt, but they are not flattering and show every line and bump.",2983,6966
4.0,1570549721911,"Overly long bill, but it's pretty cute","It's sooooo cute and sparkly. The ears aren't overly big but enough to be seen. The sequence are well done, and the hint of bright pink pops. Unfortunately (this is just personal preference) the bill is just too long.",2983,3309
3.0,1565210949990,"Bleeds too much light, wire ear piece not comfortable","These are completely flat and do not bend in any way around your face. They bleed a ton of light, and I found the wire frames to be flimsy and uncomfortable.<br /><br />However, the lenses themselves were nice and dark and the overall light weight feel of the sunglasses was a definite perk. They are also priced low, so if you just want some light weight throw aways, they would be a good buy.",2983,3387
5.0,1562799874486,They put the fun in functional,"I wear a women's size 6 shoe and the medium fit me well. There is a little bit of room in the toe for a size or two bigger, but that's about it. The calves are pretty tight (compression for hiking) so these may or may not be comfortable for you. They come up much higher on me than the product picture, I'm only 5'2"" but these come up mid-calf and they look like they should just be above your ankle in the pic. I'm not that short...<br /><br />They are super well made, you can see all the different compression areas. They are also specific L and R socks, that always cracks me up. I recommend following the size chart. I was tempted to get a small, since typically a size 6 shoe is considered small, but glad I stuck with the medium. I really wouldn't want anymore compression, and I think the small would have been too snug around the toes.",2983,1782
4.0,1658806041038,Sturdy but Small,"Sleek and modern, but not a lot of wiggle room. Definitely a minimalist option. Would make an interesting gift.",2985,6977
3.0,1571606262036,So cute . . . for a child,"I'm really torn about this product. If you're expecting a women's size scarf you'll be sadly disappointed. It's very small, the size that would fit a young child. It is soft, however, and very cute. If you purchase this scarf knowing that you're getting a child's scarf, I think it's a good buy.  But because of the way it's advertised, I'm docking two stars to what should be a five star child's product.",2985,6978
3.0,1571554177435,Not worth it,"When I received mine, the tassels were all curled up and bent and I’m not sure how to straighten them out. I thought it might be kind of cool but as I look at it I realize it’s basically $20 for three puff balls. Not worth it to me.",2985,6979
4.0,1570861037918,"Very warm, runs small","This would be the perfect winter hat if it wasn’t so small. My sister has a smaller head and I tried it on her and it fit much better. The lining and ear muffs makes it very warm, as long as your head isn’t on the large side. Also I ordered it in black but it came in this beige color with really fun rainbow sprinkles sewn in. I really didn’t mind the color difference at all, but if you were expecting it in black it could be very disappointing. Overall a very nice winter hat.",2985,6980
4.0,1570043719878,Nice hat with a bit of sparkle,This beanie type hat is soft and well made. I ordered it to go along with a fluffy white scarf in hopes that it would match okay. The hat is threaded with a sparkly gray material so it gave the pale fabric a bit of a grayer look overall. I do like the sparkle and the hat is nice and thick for warmth. This is definitely a winter staple!,2985,661
4.0,1569795400310,Very Nice!,"These cool looking shades come with a really nice case with a magnetic clasp and a cleaning cloth. They are well made and carefully packaged. They kind of remind me of a style the stereotypical TV cop might wear. Although these are really nice shades, I docked a star because I just can’t justify paying $30 for sunglasses. They might very well be worth it, but I’m the type of person that will lose them or break them and end up having to buy another pair in a few months anyway so I try to stick to the cheapest ones.",2985,6982
4.0,1569177186121,Nice Autumn Scarf,"I’m not crazy about the color of this fabric but it’s not bad either. I think in person it looks more orangy-tan than it does ginger-yellow, but maybe it’s just me. It kind of looks like the color of pumpkin pie so maybe this would be the perfect autumn scarf. It’s well-knitted and pretty soft. The tag says it’s made in China and to hand wash only. It’s nice and large, almost like a small blanket. Pretty nice!",2985,6983
4.0,1568532262480,It’s Pretty Cute!,"Okay, I’m not gonna lie, there’s sort of a “fakeness” about it that I can’t put my finger on. Maybe it’s the mixture of too many materials: gold chain, suede, and patent leather. Yet I still find myself drawn to it and I like it for a change every now and then. There’s plenty of space, one big open compartment and several pockets. Plus the top zips to keep your goodies in place. Final verdict: not bad at all.",2985,6984
5.0,1567986796815,Great Wardrobe Staple,"These long sleeve shirts fit a bit large, but they're a great wardrobe staple. I got them for my growing eight year old son so I don't mind the extra room at all. The fabric is breathable and stretchy and we also have these in the short sleeve version. My son says they're the most comfortable shirts he has. Highly recommended!",2985,6985
4.0,1566095199268,Super cute!,I love this shirt! It’s so feminine and flowy and it has a very flattering fit. The spaghetti straps are great for summer but it looks good underneath a cardigan or jean jacket too. A little thin but super cute!,2985,6987
5.0,1565015394698,Beautiful and Sparkly!,"These are such pretty earrings! They look much better in person, very sparkly and fancy looking. They would be great for formal wear or to dress up an outfit. Even the box they come in is pretty, making them perfect for gift giving. I’m pleasantly surprised and pleased with these earrings. I highly recommend these!",2985,4631
5.0,1564759845139,Nice tights,"These are nice, durable tights. I can’t believe how stretchy they are. They fit well, are comfortable, and don’t overheat me too badly like some tights do. I also like that they come in a two pack!",2985,6845
4.0,1564384797190,"Basic, Functional, Inexpensive","This is a nice, affordable watch; very basic with no frills or anything fancy. My husband says he wishes the watch face was just a little easier to read. Since it doesn’t have numbers, those thin little boxes can blur together at first glance. It comes in a nice box, on a mini, puffy pillow, making it an easy item to gift. I’d recommend this watch if you want something very basic, functional, and inexpensive.",2985,6988
4.0,1562710079267,Comfortable and Feminine,"This top seems like it runs really big, but that could be the way it’s supposed to be. I actually like the longer length and the flowy effect that the extra material gives. I got this to wear with jeggings and it looks great. This does seem to wrinkle easily on me so you might have to watch that. Comfortable and feminine; nice top!",2985,4275
5.0,1562112655425,Adorable hats!,I love these little hats. They are perfect for keeping the sun out of baby’s face during the summer months. Washes nicely.,2985,4679
5.0,1659046879821,Excellent,"These are great for driving. I hate driving into the sun, because I run on the short side for the sun visor to do much good, so I need good sunglasses. These are ideal for that. I love the clarity of polarized glasses, and these deliver on that front. These outperform some of the more expensive glasses I've had.",2986,5012
5.0,1659041516102,"Good for workouts, even bouncy workouts","I use this for running and karate, both of which are very bouncy activities. I have trouble with some sports bras because they don't support very well doing those, but this one is fine and I plan to pick up more like it.",2986,353
4.0,1621970476475,"Too large for all day, but great for casual evenings.","These are a fair bit larger than I had thought they would be, but they are surprisingly light. I'm big on earrings have to be light. Ears aren't very strong. I don't think these are all day earrrings. I suspect they would become uncomfortable after a while. And they seem a little too dangly for work. But for casual evening wear, they're perfect.",2986,6990
5.0,1575038883389,"Warm for a too cold office, and professional looking","I wear this at work all the time as an office sweater and I love it. Our office is freezing (aren't they all though?). It's excellent for a professional look, and it's just warm enough for a hyper air-conditioned office. I just toss it in the washing machine, no fuss, no muss. It's perfect.",2986,4666
5.0,1574798123744,Wore it to a job interview; got the job,"It fits perfectly well, and for me (5'5"") it crosses the knee line. I wore it for a job interview, and I got the job, so I'm going to say it looks perfectly professional. Of course, that might unfairly prejudice me in favor of the dress, but so it is. It's easy to clean. I just throw it in the laundry machine. I'm way too cheap for dry cleaning. I can fold it or hang it and have no problems either way. For the non-fashionista who wants a conservative, professional looking dress, this is great.",2986,930
4.0,1565001994386,"A bit short, no button",This is a like too short for my taste and I'm only 5' 5. It looks shorter on me than in the picture. I don't care for that.<br /><br />It's warm enough for fall and suitable in most situations as an office sweater. I wouldn't use it as a blazer. It doesn't have a button.,2986,6991
5.0,1584752550613,Nice fashion fit,As advertised. Better than expected.,2992,7037
5.0,1576544046135,Work great,"As advertised support.<br /><br />Important sizing note: Before you get out the scissors to trim according to the imprint, pull the old inserts out of the shoe and verify the outline size. I'm size 11, the imprint would have had me trim down from the furnished '13'. Surprise. My size 11 is insert size 13. No need to trim. Fits the boot perfectly.",2992,7040
5.0,1575158186042,Excellent,"70% silk, 30% cotton. Weighty ribbed knit fabric. Nice navy blue hue. Well tailored. A high quality polo.<br /><br />I'll pay the premium for the 70/30 silk blend. Havanna Breeze has consistently used the blend in their polo's. Comparable with the another pricey beachy name. The shirts hold color. They'll last forever.",2992,7042
5.0,1573839515806,Quality shorts,"The color ""blue"" is tricky. Is it purple? Is it blue? The hue mingles in the light. It's in the eye of the beholder. Pretty cool.<br /><br />Sta-dry material. Well made. Light weight. A couple design features stitched lengthwise on the outside legs.<br /><br />Better than expected",2992,7043
5.0,1568560261397,Soft fleece lining makes it work,"The cold dawn run is a wake up call best accomplished without that rough, strange polyester dampness that you have to 'run through' and rush to take off first when the run ends.  The fleece lining makes it special.<br /><br />Looks great. Better than expected.",2992,1973
4.0,1558543717496,As advertised,Nice boxers.,2992,3055
3.0,1576176929241,Cheap costume jewelry but does look cool from afar,"This has enough detail on the front that it looks really exciting from about 4 to 5 feet away, but once you get up close, the lack of quality is pretty apparent. I might wear this if I were dressing up in a costume of some manner, but I definitely don't think it's the sort of quality I would choose for a daily statement piece to wear to normal gatherings. I love that it is big and flashy and exciting, and I also love that it is an adjustable size.<br /><br />My husband immediately wanted to repurpose this as a super cool shield for an action figure, which will tell you about the level of quality to expect when ordering. It is flashy and exciting, but does not in any way seem like grown-up jewelry.",2993,7052
5.0,1568906817013,Worked great on my landscaper workboots,"I have some leather work boots that I hate when they get too dirty. I own a landscaping company and so I go and meet with people, so while my shoes need to be capable of going in the dirt, they also need to look tidy enough that I am presentable for all of the meetings I attend.<br /><br />While sometimes my boots get dirty enough that they need more than a quick touch up, when all they need is a little bit of freshening, this shoe cleaner with a built-in brush really helps. It's great that I don't have to get out the whole shebang, and this is just a convenient way of applying a little bit of cleaner and giving things a good scrub. I really like the convenient form factor for people like me who get dirty frequently. My boots look just fine afterwards and ready for business.",2993,3428
5.0,1563670067412,"Washes and wears great, true to size","I've had a few sweaters that I've gotten for my children that have stiffened up or shrunk in the wash, despite having been advertised as wash and wear. Luckily, these sweaters from kid nation have been a dream. I also have a blue one with dots, a pink one with hearts, and a pink one with a bunny.<br /><br />All of them have been true to size, and have gone through the wash flawlessly and come out still soft, still the same size, without any pilling or problems with the color quality, and overall I'm just delighted to have found this line of  cute and stylish kids sweaters that  are as easy to wash as a sweatshirt.<br /><br />My daughter loves the feminine styling and the cute patterns and is really happy with these. They fit like a nice sweater should, not too long, not too short, not too baggy, and not too loose. They are very kid appropriate and well-liked by both my daughter and myself.",2993,7055
5.0,1562511691555,"Washes well and is soft, flexible, and stretchy","This cute pencil skirt is perfect for making a pair of yoga tights into a more modest outfit for going out. I wear yoga tights along with a tank top or T-shirt while working from home most days, but sometimes if I need to go out to the grocery store, I want a little more coverage, and this cute, very stretchy little pencil skirt is perfect. The ribbing has a nice look to it and it fits in a very flattering way to show a woman's shape without being revealing. It washed well and looks to be made of good quality.",2993,7056
5.0,1562112415484,What a perfect little lightweight sweater shirt for girls,"My daughter was absolutely delighted when we opened this package with the adorable little lightweight short sleeve sweater with a bunny on it. While it would be perfect for Easter, my daughter had no compunctions about putting it on right away and has been reaching for it a lot. It is really soft, and made of a very fine sweater fabric. No scratching us at all. It fits true to size and looks very cute.",2993,2681
5.0,1554216889738,"Super cute and cozy, don't put the hat in the wash","After having owned a few different hats with a proof on top of this nature, let me just say right from the get-go that you are not supposed to put them in the wash. I'm not entirely sure what you're supposed to do when they do go funky, but don't wash them. It totally ruins the pom-pom.<br /><br />Aside from that dire warning, this is a great little hat and infinity scarf set. The stitching is cute and I really like the fun details of all of the different colors mixed in, the yarn is very soft and not at all itchy in any way, and I really like the cut of both the hat, which is a little tighter around the rim and then flares out a little bit for a baggy look, and the infinity scarf, which can be wrapped around the neck twice and looked generally full and stylish to wear.",2993,383
5.0,1551628803138,Much more vibrant than the photos give it credit for,"This set looks really pretty in the photos, but when you get it in person, the yarn is beautiful and vibrant in a way that isn't coming through properly in the images. It is truly a special feeling, lovely little set. I like the included hand warmers, which have little holes for my thumbs to pop through, the infinity scarf which seems just the right length to feel comfortable and yet not overly snug right around my neck, and the cute hat with pom-pom, which sits with slouchy style atop my head and makes my children think I am especially cool, since they love colorful pom-poms.<br /><br />I couldn't be happier with this set. I've worn it so far out for shopping and a casual meeting as a landscaper. I haven't attempted to wash any of it, but I would suggest treating it like it's made of wool, even though it's not.",2993,2530
4.0,1550935352535,Good for shorter men,"My husband is 6'5"" tall, and so we sometimes have issues finding pants that are long enough for him. Even if he is okay with things coming up a little bit higher on his ankles and he would prefer, very frequently pants don't work out on him because of the length. However, in the past we found that brands such as Joe's jeans have a little bit of extra room at the bottom of the leg so that the pants can have a fashionable rumple at the base.<br /><br />Unfortunately, these jeans were just too short for my husband's legs. They came up to the low or midcalf on him, and while they were comfortable, stretchy, cute and super stylish, there was really no way of adjusting the hem or the styling to make them work for his 34 inch inseam.<br /><br />The most similar pair of jeans he owns is by Joe's jeans, which is also supposed to be a super stretchy, and super soft denim. These jeans from genuine assembly are more stiff, less soft, and overall seem more like a regular pair of jeans, but just have that little bit of added stretch and softness like most women's jeans have nowadays. I think that the claims of being good for working out are probably overblown, unless your workouts do not include a lot of big movements or sweat. However, for lounging around the house, these seemed exceptionally comfortable around the waist and in the fit. I also appreciated that they didn't seem like they wanted to fall down on my husband's backside, like so many modern jeans seem styled to do.<br /><br />Overall these are of very good quality and are truly nice pair of slightly stretchy, slightly soft jeans, as long as your inseam is fairly short, I would say these would be best for 30 to 31 inch inseam length.",2993,3243
5.0,1548028218598,Love the hat! Toddler loves the scarf as a car blanket,"The scarf is kind of huge, not big enough to be a blanket scarf or wrap for an adult, but too big to be a scarf. The knit is soft and comfortable, not luxurious, but just a nice, solid, knitted basic. Not scratchy, is flexible, and when washed, did not fade or warp. My daughter stole it to snuggle in when she's in her carseat. We both love purple!<br /><br />The hat is my fave. It is a smaller fit but is fine on my (small) head, and the pompom - oh, that pompom... It is super fun and garners compliments at the store or gym. Again, no itchies. I have not tried washing the hat, but given that the scarf did OK, I have high hopes. I have had to wash a similar pompom hat from this brand that my son wears, and it came out still looking new.<br /><br />Good, stylish basics.",2993,7065
5.0,1532973191939,"Soft enough on my skin, just floppy enough to be stylish, covers everything. Perfect!","This is exactly what I wanted! Stylish, black, soft enough not to irritate my skin, and with just the right amount of &#34;flop&#34; to it.<br /><br />It sits softly and conforms to the shape of my head, contouring itself nicely, but still holding the brim far enough out on all sides that my nose and other parts of my face stay shaded.<br /><br />I was worried it might be scratchy, but it's not, it's great!<br /><br />I sit outside watching my kids play often enough that I wanted something to throw on quickly as I run out that wouldn't make me look silly. This is cute and does the job!",2993,3596
5.0,1575391482892,"GO BY SIZE CHART. NICE THICK MATERIAL, WELL MADE!","I got these WiliW Footless Tights in a Large and they fit great eventhough I'm tall. I'm 5'10 190 pounds. I couldnt wentvwith the XL but these make me feel ""held in"". They have ALOT of stretch.",2996,236
5.0,1575219215467,"Measurements For The XXXL, Went Up A Size But Didn't Need To","I ordered this 5 Pack of Awesome 360 Briefs in 3x for my husband who is 6'4 235, but the 2x would have been perfect. These will work for now because he just had back surgery so they go over the back brace comfortably. They have ALOT of stretch & the 3x measures 19"" across the waist and about 17.5"" long waist to hem. It really depends how you want them to fit. If you want them fitted order true to size, if you want alittle room for movement and extra space in the crotch area, order up.<br />They are made of a Moisture Wicking material that he says is comfortable and cool.<br />I just washed a few pairs and they washed and dried nicely. I always wash blacks in cold water and I dried these on low heat.",2996,7083
