userId,itemId,rating,timestamp,text
2326,3562,5.0,1435790743000,"I have very thick hair, for a long time I had a mat of tangles at the base of my skull that used to take me up to an hour to detangle. My hair was getting unmanageable so I cut it off. After donating 4 pony tails to locks of love, as my hair reached all the way down to my knees when I was standing up, I thought my hair would be easy to care for. But if I'm not careful, I still get very bad tangles in my short hair. Now that I am starting to grow it out again, I thought my troubles would be back, but I received an opportunity to try this brush at a discounted rate in exchange for my honest, unbiased, review. (all opinions are my own) I took my hair down from it's ponytail and ran the brush through, figuring it would get caught fairly quickly. To my surprise, it didn't really snag at all. It actually did as it claimed. My hair was smooth and the spot at the base of my skull that always gets missed no matter how hard I try, was also smooth and untangled. I am really shocked. I have tried so many brushes for myself and had sort of given up on finding something just for me. I will be keeping my brush in a safe place so my kids don't lose it and recommending to all of my friends. I am very happy with this purchase and would buy it again. It is worth the money."
2332,3570,5.0,1647831609598,"I love this soft pink color. Perfect for a light makeup.<br />It run smoothly on the lips, I do use a primer  before because I have very dry lips.<br />It last at least all morning and then all afternoon.<br />Even if the color is soft, the lipstick have a good pigmentation.<br />No weird scent.<br />I like it!<br />Recommended."
2337,3580,4.0,1538188594645,"This is NOT to put on your skin.<br /><br />This is to drink.<br /><br />My husband and I tasted it and liked the flavor.  It is a yummy orange.  The expiration date is January, 2019.  So, you don't have to drink it right away.  You DO need to refrigerate it.  And use it within a month of opening it.  You take one tablespoon a day, and follow with 8 oz. water.<br /><br />This is fairly expensive.  At $79 - about $2.50 which is an inexpensive meal."
2338,1018,5.0,1585185159253,"NATURAL Moisturizing Facial Masks (ALOE VERA 4PK Box) | Deep Moisturizer Face Sheet Masks for Dry, Sensitive and Tired Skin<br /><br />My wife really liked this moisturizing face mask with aloe.  She suffers from allergies, so her skin is dry and sensitive during those times.  This face mask contains clean ingredients, and is perfect to get someone with allergies and sensitive through harsher weather months."
2521,827,5.0,1459224849000,"This is a cute and very effective little cuticle pusher. I often neglect my cuticles because it hurts to push them back. This pusher is very gentle, though, and doesn't hurt. It's small, so it's easy to store and can be taken on-the-go with you if needed. Plus, it comes with a little sleeve to keep it in, which is convenient.<br /><br />It's really to use and has a nice, gridded handle so it doesn't slip out of your hands. I like the curved end that makes it really easy to push your cuticles. It has &quot;U.S.A.&quot; nice and big on it, too, for those who preferred products made in the U.S.A. All around, great little manicure tool.<br /><br />A free sample was provided for evaluation and review."
2586,2563,5.0,1479158716000,I bought this to keep in my travel bag and not have to plug and unplug.  Works well for me.  I just needed a little lift.
2586,2563,5.0,1462825531000,"Nice product, doesn't give as tight a curl as and iron does but does lift the hair."
2708,3918,4.0,1593800829692,The shimmers in this palette are fantastic. Very foiled and smooth. Almost like cream. The mattes are ok not the most pigmented but can be built up. They blend well too. The only thing I'm not crazy about is theres only 1 deeper shade (black) other than that its mostly all midtones. Cant really get much of a gradient with this palette alone. I just pull other palettes for deeper shades.
2798,3999,5.0,1521952134338,I really like it.
3445,4321,5.0,1580521260773,I didnt even realize that u get 2. nice size well made
3534,4676,5.0,1607290197229,"Great toothbrush, need small compact head I can’t use the regular head. I have a really hard time finding toothbrushes. I use a battery operated and use these after meals for a quick brush on my teeth. Use battery operated mornings and nights manual in between for fresh breath and clean teeth. My smile has whitened quite a bit!"
4397,94,4.0,1582690559021,"(Reviewed by my wife): This is a very interesting cleanser - I've never tried anything like it.  It does not foam/lather at all.  Instead, it is so thick it has the consistency of lotion.  It is gentle but cleans effectively.  It leaves my skin feeling clean and soft."
4449,2939,4.0,1580901365938,"This is a box of 4 metal tongue cleaners. The metal ones like this work much better than the plastic ones - you get a nice clean sweep in just a move or two as long as you don't press too hard. They rinse off easily, don't rust, and using a tongue cleaner can keep your breath fresher, improve your dental health and just make you feel better. I've known at least one dentist who believed that tongue cleaning can help your teeth recalcify as you age but that's just anecdotal information. I've used them for years and I really recommend them."
5097,5939,5.0,1441307293000,"I received this product a few days ago but wanted to use it more than once before writing my review.  I also wanted to have my daughter try it as well, because we have two different skin types.  I was given the opportunity to try this product as part of a promotional program at a discounted price in exchange for writing an honest and unbiased review.  I wanted to insure that the review I gave was accurate - I know that money is hard to come by these days and I wanted to be as accurate as possible when describing the product.  It arrived well packaged and in a timely manner.  The box holding the tube looked sturdy and professional - it looked like what you would expect from a high quality product.  I product dispenses easily and is easy to apply to the skin.  It goes on smoothly and evenly, doesn't dry out of make your skin feel tight, and doesn't have a strong or unpleasant odor.  My daughter and I tried the mask together - I have very dry skin, along with some fine lines and wrinkles, her skin tends to be oily and she had a few blackheads and larger pores.  We left our masks on for 15 minutes and washed them off with warm water.  The mask was very easy to remove and left our skin feeling very soft and looking radiant.  An additional bonus for me is the fact that mask contains argan, avocado, and jojoba oils.  Those added oils left my skin well nourished and moisturized.  I applied a light moisturizer because it didn't feel like a heavy one was needed.  My daughter was also pleased with the results.  She had concerns that the additional oils may cause her skin to break out or leave it feeling oily.  The mask washed off her face very easily, her skin felt smooth, her blackheads were gone, and her skin looked radiant.  We concluded that this mask is helpful for any skin type and we are planning another mother/daughter spa day soon.  We both liked the product and plan on continuing to use it.  I can recommend it without hesitation.  It's a great product!"
5172,5998,3.0,1654791108503,"[[VIDEOID:f7a496b8573ef75cce856e43697157ad]] What I do like:<br />1. The color is vibrant.<br />2. It’s very cute and does give the oversized look when wearing it.<br /><br />What I don’t like and why I didn’t give 5 stars:<br />1. It gets “runs” easily. You can see from my picture there’s several “runs” like would happen to a set of tights. When you’re wearing it however they’re not obvious at all.<br />2. This might be a no brainer because of the size but this is not really a wrist scrunchie, it’s so large wrist wear isn’t practical. You’ll need to either commit to wearing this all day or have some bag or purse to keep it in, this is slightly less practical for daily use then I personally like.<br />3. It’s not tight enough to be used alone, you’ll need to first use a regular hair tie and then add this for decoration, I prefer scrunchies alone because hair ties hurt after a while but this scrunchie is too slick to stay by itself and would need to be folded over several times eliminating that cute chunky oversized look that this is supposed to give.<br /><br />Although I’m a little let down by the practical use potential of the product, I do like this and will definitely continue to use it for special occasions just not daily wear."
5182,1814,4.0,1598651225214,"I make my own hydrogen peroxide based laundry stain remover, which is sensitive to light, so these bottles are perfect! The bottles themselves are nice, thick glass and come with a sprayer nozzle for each bottle as well as screw on caps and cute chalkboard labels. The sprayer nozzles feel a bit cheaply made to me, but they do work quite well. I would like to see the tops be made of nicer plastic, but for the price, I would recommend these."
5415,2563,5.0,1433697467000,Really like this.  Can't find this large barrel in stores...it's perfect to give soft curls to curly shoulder length hair.
5415,2563,5.0,1433697467000,Really like this.  Can't find this large barrel in stores...it's perfect to give soft curls to curly shoulder length hair.
5774,2808,3.0,1549054452537,"I ordered these wig stands because I got tired of having the big styrofoam heads taking up shelf room in my closet.  This is a little disappointing.  They don't hold wigs all that securely and it's not great for brushing/styling.  3 stars, and I think I'll be going back to the big foam heads on the shelf.  They're okay, but if you have the closet room, stick with the foam."
5915,5410,5.0,1603266661319,It didn't knock me off my feet but I'd buy it again. It's just a nice scent. I'm being average in my review because it's just that...average.
5915,6585,5.0,1603266451731,Smells playful and cute. I don't think sexy when I wear this but it's a nice day scent. I would buy again.
6814,3110,5.0,1582622692162,I love the sweet/floral  scent of this classic boby spray that is partner by the Windsong perfume.  I enjoy this pleasant  light aroura.  Its classy and very lady like. Try it you will love it. I will always stock up its Beautiful!!!!
7302,7583,5.0,1593020137741,love it
7480,7699,1.0,1551488708328,"UPDATE AS OF 03/16/2019  All the previous info still applies.  Now that I am 16 days out from using this product, I want to add that my feet are STILL peeling.  I have been using this type (not this particular) product for a couple of years and the entire process is always completed at least by day 12.  Thus, besides the horrible odor, this product is not particularly efficient at exfoliating.  So, basically there is NOTHING about it that I can recommend.<br /><br />No matter how good these are at exfoliating, I cannot recommend them due to the offensive/clingy/cloying/LONGLASTING odor.  I have used products like this before and there is always some odor during use...but these, well, days later after soaking my feet in baking soda water and then vinegar water, the incredibly floral+chemical odor still wafts around my head--yes, all the way from my feet!  It is sickening, offensive,, and embarrassing when I am around other people.  Also, the socks I put on after using this product have been washed in hot water and laundry detergent and they are just going to have to be thrown away because the odor DOES NOT come out.  I threw away second set of these bootees because I cannot subject myself to the odor again no matter how badly I want my feet to be soft without rough skin.  DO NOT BUY if you are sensitive to odors and/or simply do not like strong odors wafting around you for days on end."
7563,7768,5.0,1562590765109,"If you happen to have been a henna head, and you are growing out the salt and pepper gray, this is the perfect shade. Love the packaging and the angle of the pencil and the brush that gives custom subtlety."
8118,8173,5.0,1607027578565,I like it. Great for back and legs and feet.
8118,8174,4.0,1454500183000,I ordered this for myself and my sister. It has worked quite well for me. My sister has terrible hot flashes so she uses 1/2 tsp on her arms 2x day. It helps but hasn't alleviated all her hot flashes but she swears she will keep it up. We don't want to use premarin because we have family history of estrogen fed breast cancer.
8118,8173,5.0,1607027578565,I like it. Great for back and legs and feet.
8118,8174,4.0,1454500183000,I ordered this for myself and my sister. It has worked quite well for me. My sister has terrible hot flashes so she uses 1/2 tsp on her arms 2x day. It helps but hasn't alleviated all her hot flashes but she swears she will keep it up. We don't want to use premarin because we have family history of estrogen fed breast cancer.
8143,3483,5.0,1645383409657,It's nice and creamy and stays on well.<br />Has perservatives and colors so not very natural.<br />Probably won't buy again because of this but it does<br />work well.
8143,3483,5.0,1645383409657,It's nice and creamy and stays on well.<br />Has perservatives and colors so not very natural.<br />Probably won't buy again because of this but it does<br />work well.
8250,8280,5.0,1602432548330,This hair removal works amazing. It actually removes the hair and you dont feel the pull like you do with most small hair . this can fit in your pocket or purse. Its quick and painless. Very easy to clean. Just unscreaw the top and it comes out in a hair roll. Once clean close and store or use. It holds a good amount of hair per shave so you get a lot done. I tested it on my leg 1st before trying anywhere else and it truly works amazing
8251,6864,2.0,1485982495000,You gave me 2 little ones a the rest were the big ones.
8397,786,5.0,1409473670000,We use these in our bathrooms as needed.  We just throw each wipe in the trash as used.
8454,1181,5.0,1552586043126,It holds
8454,1181,5.0,1530370536534,I have curly hair. I straighten the front. This hairspray stands up to the horrible Midwest humidity.
8589,7699,5.0,1568933220268,Really works.
8648,8592,5.0,1604169774917,Grooves are well proportioned. Strong.
8648,8592,5.0,1604169774917,Grooves are well proportioned. Strong.
8791,8038,5.0,1473197171000,"I have been using this for several weeks.  This is one of the best I have tried.  It has a lasting effect.  You can see results immediately when using.  Unlike other gels, the results disappear the next day or 12 hours later.  The Majestic Gel gives results that stays with you and only gets better each time you use it.  I will be buying more.<br /><br />I am 64 years old and have tries many lotions, gels and serums.  This is by far my favorite."
9275,4639,2.0,1464276269000,"This product did not work for me at all.  I think in order for it to work I would have needed several bottles for our small grass area.We live in AZ and we have artificial grass with two 50 lb dogs. I read all the reviews on about 10 different products. I have used the granular stuff you sprinkle and 4 different brands of spray. As soon as the temp hits 90, with the sun directly on the grass, the smell begins. When the sun sets the smell is gone. I have just accepted I have to spray it every day early in the morning, during the summer. People need to realize that the smell keeps coming back because the dogs keep going pee. To use it once and say it does not work would be like saying you only have to flush once."
9323,1181,5.0,1509405297053,A+
9323,1181,5.0,1484879776000,Fantastic price!  Fast delivery!
9559,2563,2.0,1407290936000,"I have several hot brushes, but most are hot air.  I wanted to try this concept for quick style touchups.  It doesn't work nearly as well as the hot air brushes, doesn't get that hot, and the styling doesn't last for me--and my hair curls quite easily.  I just don't use it, but always go back to my old hot air brush."
9573,6021,5.0,1454035326000,These arrived yesterday. Wasn't expecting them till March. Was surprised they came so quickly with them coming so far away! A great amount of product and very nice colors. Will definitely buy again!!
9573,693,5.0,1452671864000,This works great!
9779,18,3.0,1597680119599,Not the best for my skin type.
9806,4281,5.0,1547239735828,I will use no other. Tiny bit goes a long way. Lasts me almost 6 months
9817,1814,3.0,1598107622010,"Nice quality but overpriced.  The bottle is quality glass, the sprayer is sturdy with multiple functions, you can spray or stream. It even has nice chalk type labels included. They are perfect if you want to make your own natural cleaning supplies, and the dark amber color will protect your essential oil’s, but I feel that the price is way out of line. I’m not debating the quality, the quality is there. The price… Not."
10043,3570,5.0,1649256348313,The most beautiful color. Nude and peach at its best. Got another one. I absolutely recommend this color
10167,3918,5.0,1594653166192,Love Ucanbe eyeshadows and I love Anwen on YouTube! Great collaboration!
10506,2491,1.0,1607711307564,"didn't do anything for me, brush felt pretty dry to me like I wasn't even putting anything on. also recommends putting it on day and night"
10506,1089,5.0,1595595008277,"I really like this pallet. The mirror is nice, the shadows are creamy and pigmented. They blend really good. I’m liking it."
10513,256,2.0,1581227871663,"These combs are very pretty, but they are not practical for hair combing. These combs were very sharp and ruff against my hair. It didn't feel good at all and I won't be using them again."
10602,3073,5.0,1615149880006,"I am very pleased with my purchase . Every time I wear tobacco vanilla cologne, it turn heads!!!"
10642,9916,2.0,1508541165224,"Oh wow.<br />My packet of stuff was a little dried out, I think. I had little blobs of gel that never spread out. It had pleasant smell, dried as expected but once rinsed off had absolutely no visible effect. My skin fee soft though and nice brush, hence 2 stars"
10745,9986,1.0,1578712984169,"Such a disappointment! I put this on for a Christmas Eve party, right before the party, yet when I went to the bathroom I was utterly embarrassed - the color was streaked out the outer corners of my eyes, with barely any on my eyelids.<br /><br />I had been so excited to sample all of the different colors, now I will most likely just donate it although in my opinion it's junk."
11436,2563,5.0,1427403519000,Use it every day - Thanks!
11665,7768,4.0,1550602124050,"I am actually delighted with this eyebrow pencil. It is the color I've been searching for (with a blond gel I use over it), goes on easily and evenly (great applicator), and lasts...even overnight. This is beauty happiness. Thank you, AFY."
11844,10701,5.0,1603131920411,Didn’t use the product. Kept it around for months and then I finally threw it away. My doctor told me that keto is not good for anyone that has blood pressure issues. Too much sodium in a keto diet. Opted for weight watchers calorie counting and I’ve dropped 42 pounds!
11844,10701,5.0,1603131920411,Didn’t use the product. Kept it around for months and then I finally threw it away. My doctor told me that keto is not good for anyone that has blood pressure issues. Too much sodium in a keto diet. Opted for weight watchers calorie counting and I’ve dropped 42 pounds!
12062,10009,5.0,1467836970000,"I read, on a leaky gut blog, about dry brushing while doing detoxes so I ordered this brush to give it a try.  This thing is pretty cool to be honest and I am so glad I opted for the brush that can be modified as such.  I hate having “stuff” so anytime I can consolidate a product to be multi-use, especially living in a small space, it really helps.  So using the brush does not feel entirely unpleasant but I am sure it will be something to get used to.  It came wrapped in cellophane and really pretty tulle that it actually looked like a gift (a note for anyone ordering as a gift there is really no need to pay the extra fee for gift wrapping services).  Also there is a velour draw string bag that fits the brush when it is assembled.  The purple is gorgeous kind of reminds me of a Crown bag.  I tested the brush out on one arm at work (I have packages delivered to me at work) and my coworker said my arm feels softer than the other.  Oh and the TMI factor-I am calling it fairy dust for now but the white dust that flew off my arm, presumably dead skin, is kind of gross to see.  Makes me want to go home and brush every bit!  And so I will! I rarely give all 5 stars but I already love this thing<br />__________________________________________________________________________________________________________________________<br /><br />DISCLAIMER:  This is a required disclaimer per Amazon’s review guidelines.  I received this product at a discount.  I did not receive this product for free.  I was not paid to write this review.  This is a required disclaimer but it does not make my amazon product reviews any less truthful or valid. I was given ample time to test and evaluate this product thoroughly before composing this review.  I have been an Amazon Prime member since September 2006 and I rely on other users' amazon reviews as much as everyone else and value each and every opinion.  All statements and opinions in my reviews are my own and are in no way influenced by the seller, or the fact that I received a product at a discount.<br /><br />Per Amazon’s ‘Customer Review Creation Guidelines’:  The sole exception to this rule is when a free or discounted copy of a physical product is provided to a customer up front. In this case, if you offer a free or discounted product in exchange for a review, you must clearly state that you welcome both positive and negative feedback. If you receive a free or discounted product in exchange for your review, you must clearly and conspicuously disclose that fact.<br /><br />Per Amazon’s ‘About Customer Reviews’ guidelines:  Customer Reviews are meant to give customers genuine product feedback from fellow shoppers. Our goal is to capture all the energy and enthusiasm (both favorable and critical) that customers have about a product while avoiding use of reviews to outright advertise, promote and especially mislead. We have a zero tolerance policy for any review designed to mislead or manipulate customers. Customer Reviews help customers learn more about the product or genre, hear the reasons behind your star rating, and ultimately decide if this is the right product for them or not.<br /><br />If you have any questions about my review, please do not hesitate to contact me.  Thank you for reading."
12361,2019,5.0,1519679965286,Good product
12383,4497,5.0,1447709660000,Perfect color match works amazing use multiple times and not falling apart great stretch
12702,11182,1.0,1599160961467,"These bands are all different thickness and width, very inexpensive and not a good look."
12702,11182,1.0,1599160961467,"These bands are all different thickness and width, very inexpensive and not a good look."
12759,8308,5.0,1493144945000,Great
13141,9292,4.0,1476244351000,Perfect for my studies. People think that it is real. Good job.
13762,6380,5.0,1623884415575,Big holes. Exactly as I needed for braids! I bought 3 other colors.
13762,6380,5.0,1623884360472,Big holes. Exactly as I needed for braids! I bought 3 other colors. The pink is a true pink just looks almost red in the photo
13767,1735,4.0,1627949507156,"It's alittle more course then other synthetic hair, but it's not bad. Length is great. Has a small 2 inch lace to help blend it. Some hairs on top are alittle short compared to rest and may look like a few fly aways, but I think that makes it look more natural honestly. Will tangle easily so keep a wide comb. Curls are nice without being over styled. It's alittle thin near the crown so be careful as it doesn't take much to find the wefts. It's a nice brown#6."
13767,4497,3.0,1524785917733,More golden in color and it losses shape after a few wears
13944,5998,5.0,1654812203616,"This oversize scrunchie is so cute and fun! The look is super trendy and feminine. It's such an easy way to dress up what would otherwise be a basic bun or ponytail. The rust color is great, especially for Fall and Winter. Overall it feels fun and a little bit fancy."
13968,2808,3.0,1599503017621,"Easy assembly, my wigs fit/hang nicely.  The plastic is a little thin if you're constantly taking wigs on and off. I'm not, so it should be fine.  Not for professional use."
13974,6585,5.0,1596941129463,"I watched a YouTuber (name in headline), and she recommended these and I fell in love I love applying these when I get out of the shower, and with lotion smell wonderful."
13974,5410,5.0,1591668884925,"I like the scent, very rose scented I usually don't go for rose scents, but I actually like this one."
13977,2939,5.0,1576507180818,"My dentist has been telling me to use tongue scrapers for years, and I've tried plastic ones and they just make me gag and they constantly smell and are hard to clean. These are pretty amazing!  Stainless steel, wide scraping area, but a very soft side to scrape with and two handles which are easy to grip. Gets every bit of gunk from your tongue in one foul swoop, and easily rinses off.  This four pack will last me forever, and I keep them in the cardboard holder which is a nice little spot for them. I didn't realize how bad my tongue was until I used it this morning, and rinsed it off and was amazing at what this little thing can do!  Doesn't smell at all, and should be easily cleaned in the dishwasher with every other utensil. Great sturdy product that should definitely be a part of your beauty routine."
14119,4172,1.0,1569532949708,"Dries out in the middle of using it. It was brand new out of the box. It starts off really really light, barley seeable and then nothing! What a waste of money!! Such a rip off!"
14415,4321,3.0,1578358967895,Too snug
14462,8250,1.0,1140411315000,"I understand that there are differing opinions on this trimmer, but after using it back to back with the Remington Precision Pro MB-400 Titanium Vaccuum Mustache and Beard Trimmer, there is no comparison on the following counts:<br /><br />1)  quality of the trimming accessories - the Norelco has a flimsy cutting guide, and its all on the verge of breaking everytime you use it.  Anyone who has had a previous Norelco product points this out.<br /><br />2)  a ridiculously designed sideburn trimmer - It is so hard to get the trimmer set-up!  a poor design<br /><br />3)  A terrible cut - if you have even a medium beard, the trimmer is very uneven. you can certainly do better.<br /><br />The items above are enough to walk away from this device.  The reviews that critique the vaccuum are probably being unrealistic.  It is in part Norelco's fault - they set you up to expect more from the vaccuum than you get.  But simple physics will tell you it is going to miss a lot of hair.<br /><br />It was such a bad experience, I had to review it.<br /><br />The Remington is superior in every way."
14497,87,3.0,1591918338307,"Presumably this helps a bit and it does feel moisturizing when I apply it, but I haven't noticed any particular differences with skin tone, moisturizing, or lightening of dark spots. It's OK but nothing to rave about"
14517,12265,3.0,1625856272720,"Updated review: This Eyebrow Tattoo Pen in light brown is a good color for light blondes!  The formula advertises to be sweat proof/waterproof, but that is definitely not the case. I wore this and sweated when I wrote my initial review, but after getting wet in the rain, this product seemed to disappear (my reason for removing a star). It has a natural look to it with a 4-fork tip head that lets you create more realistic looking brows. This gets 3 stars for its wearability and durability and application. The formula goes on quite dry so you really have to work in applying yet so it looks even on both brows. However, I like the color and the fork applicator. See my pictures for a before and after (First picture is before and second picture is after application of this product)."
14517,756,4.0,1609040131828,"This Rose Quartz Roller with Derma Roller 0.25mm is a great value for this facial kit. It’s giftable and is believed that the microneedling treatment and pink jade roller is supposed to stimulate collagen. I’ve only used both for a few days so I can’t say effective this product will be, but I’m willing to give it a try. The jade roller is great to use when applying your favorite face serum. It glides and rolls smoothly. The microneedling treatment is not too painful when you simply apply a little bit of pressure. It did not cause bleeding because I used it gently as directed. You do need to be sure to only use it on clean skin and wash it after each use. I am hoping to see more vibrant skin after using these tools for a few weeks."
14862,4950,3.0,1529106278684,Doesn't really do anything for my cellulite !
14866,2830,5.0,1607284054034,"We travel a fair amount and have quite a collection of these silicone travel containers - these are pretty much par for the course although they have a smaller-than typical hole which makes them ideal for thinner liquids like hand sanitizer, and they also don' t have the silicone valve to prevent drips.<br /><br />This still makes them ideal for thin liquids like hand sanitizer or something like face cleanser.  The metal clips are also excellent - I use a hanging organizer so this works well."
14892,1814,5.0,1598199782505,"This is the second set of spray bottles of this type that I have ordered. Each set has been from a different brand/seller. They both perform exactly the same. I use them to make my own household cleaners, room sprays, toilet sprays, etc. I'm not a fan of our cultures plastic addiction & try to reduce my impact on the planet when I can. Running my own eco family farm full time helps considerably ;)<br /><br />I like everything about these bottles except for the same exact thing I don't like about my other set of bottles, the spray head rotates easily. It doesn't unscrew, that's not what I'm talking about. It's the spray head itself. I think if the bottle wasn't so heavy this wouldn't be an issue, but when spraying downward, the bottle will move due to the weight. If I hold the bottle with one hand, while spraying with the other, all is well.<br /><br />A possible solution to this might be to purchase these 16 oz amber glass bottles separately, then purchase a separate pack of very highly rated, top quality spray nozzles & a sheet of labels to see if that helps. Perhaps these sets are being sold with lower quality spray nozzles. I really cannot say. I currently don't have a need to order a bunch of bottles in this size & enjoy the convenience of having a ready made kit of 2, so for now, I'm happy enough with what I have."
15376,3390,5.0,1516988969493,Love these hair wraps!
15376,3390,5.0,1516988890974,These hair wraps are wonderful!
15376,3390,5.0,1516988834509,Gift for a friend.  She loves it.
15376,3390,5.0,1516988796596,Love these.
15376,3390,5.0,1516988541951,"Love, love, love it!"
15382,5410,5.0,1473017512000,Light scent laatr all day
15922,9205,3.0,1468431416000,"I have only been using this for about a week now. I can say that it does work, I can see a slight difference in my dark spots on my face. There is no bad smell. I have received this for free or reduced price."
16071,1240,3.0,1572144403663,To small and was crushed
16280,756,5.0,1609610557211,"I've had a few of these before, where the rolling element keeps falling of due to not being properly adjusted.<br />This has not been the case with this one - it works perfect and feels great!<br />Easy 5/5 recommendation!"
16457,13336,5.0,1613572935336,"I like it so far, first copper topical agent I’ve tried since learning about the benefits of copper for your skin.  So far I think it’s doing what it’s supposed to be doing!  Over half done with the first bottle.  Not moisturizing as far as I can notice anyway, thick and kindof sticky.  I follow it up with other stuff like peptides and another aureuvedic oil blend so it all absorbs.  I don’t use it at the same time as vitamin C products, copper and vitamin C sortof cancel each other out I guess.  So I use vitamin C in the morning and this copper serum at night.  Anyway, I’ll purchase it again!"
16849,3580,5.0,1542678468688,I buy this online because it's much less expensive online. It's a great product and works!
16925,9986,2.0,1577418164263,Teeny tiny eye shadows that don’t really go on very easily.
16965,2830,4.0,1609633771015,"I use one of these bottles on my gym bag with lotion and another with hand sanitizer. They are super convenient. The clips are great, so much better than the cheaper clips that come on most bottles.<br /><br />You do have to be very careful to make sure the lid is completely shut. Also, with hand sanitizer, it can come out of the hole too fast when dispensing if you are not paying attention."
16965,1117,2.0,1599759834306,"I didn’t buy this set for the scissors. Based on the cost of the set, I assumed the scissors would be very poor quality and I was right. Luckily I already have a good pair of scissors and I wanted the accessories. If you have never used good scissors, you may not know that these are poor quality and won’t do a good job on anyone’s hair.<br /><br />I was actually disappointed in the cape as I expected it to be a bit better than it is. It is poorly designed and doesn’t quite cover the entire area where hair would fall on your neck. The combs are OK and so are the clips. The case can be used to keep everything together as long as the zipper works.<br /><br />Overall: not something I can recommend"
16995,983,4.0,1618852783262,"This is a great set of red lipsticks. I love each shade. They are rich and easy to apply. However, they don't stay on for long. They also dry out my lips. My lips feel chapped after a couple of hours wearing the lipsticks. Because of this, these are not my regular, goto lipsticks. I wear them on special occasions. The colors are rich and compliment my skin tone.<br />You cannot beat the price either. I would recommend to all the ladies are always on the lookout for gorgeous shades of red."
17295,8945,5.0,1488253598000,"These molds are excellent quality and easy to use with a ton of variety. I use them for nail art, but could easily see them being used for crafts and jewelry making. The acrylic I use releases easily from the molds and no cleaning is really necessary aside from wiping them off when finished. Very satisfied with my purchase of both of the BMC master sets."
17417,50,4.0,1594772569964,Returned
17597,9205,5.0,1460462508000,This product seems to be working and I will be ordering another bottle soon.
17604,389,5.0,1627398148892,"I like the color and texture, it works great to massage my face. The box it comes in is quite cute so it can even be given out"
17604,706,5.0,1623934144436,It’s perfect for me time or as a gift. Everything smells amazing and it’s gentle on my skin
17622,2342,4.0,1583760061781,"This Cleancult liquid hand soap comes in a high quality, glass container that’s thick and strong with a plastic pump that works well. I’ve been using this coconut based hand soap daily and find it pleasant. It glides and lathers well when I rub my hands together and stays on my hands long enough to be thorough washing. This soap isn’t overly drying, though I almost always need lotion after hand washing. The lavender scent from essential oils is light, which is a plus as I’m not a fan of heavy scent. The container holds 12 oz. and the company sells 16 oz. refills (currently $6.95) in a paper based container styled like a milk carton to reduce plastic waste.<br /><br />The glass container has a modern design that looks nice countertop. It has a beige or taupe color silicone (or similar) material on the bottom and lower sides that prevents slipping and adds breakage protection. The plastic pump is also beige and good quality but may not last as long as the glass container. Beige isn’t my favorite color but it’s neutral and the company offers a blue shade that looks pretty in the photo. This soap has coconut oil, olive oil, potassium soap, aloe juice, vitamin E, citrus acid, sodium chloride and a natural essential oil blend (not in that order). I assume “potassium soap” is potassium hydroxide (caustic lye), but believe it’s found in all liquid soap under various names. Overall, I like the hand soap and container. 4 stars."
17864,8038,5.0,1485954524000,love the way it makes my skin feel and it actually makes it feel like it is more firm you can feel a sort of tightening.  Although I do not believe a cream alone can totally remove a wrinkle this one does soften them and make them appear to be smoother.  I like the way it has a fruity melon like smell.
17961,9910,5.0,1634833685741,"This offers everything you want. Great smell, not over the top. Makes hair soft and manageable. Does seem a little lighter."
17961,8280,5.0,1611783553364,"This thing did work in the beginning. I read the instructions and followed them. Made sure to clean it after each use, and charged it. It worked about six weeks."
18048,2900,4.0,1638573891128,Roller does not glide as smoothly as I had hoped but it really does a great job at blotting the oily shine from my face.  Small and compact about as tall as a tube of chap stick just wider.  I keep it with me to use on my tzone and it really does the trick.  Quicker and easier than blotting with a papertowel.  The real test will come this summer.  Comes with a second roller which is nice.
18048,14266,4.0,1626736321824,"Light weight, absorbent and wash and dry well. Very soft and comfortable to wear. The elastic hoop and be a little annoying to get around the button when working blindly, but not enough to dislike these hair towels."
18080,87,5.0,1585529091597,"This is nice product. It's non-greasy and does minimize the appearance of my lines. Unlike many serums that leave me greasy and sticky, this one does not. In these times, a little self-care goes a long way. I love using this in the morning and at night."
18080,2939,5.0,1576849484932,"This is one of the smoothest, nicest tongue scrappers I have used. The metal is so smooth, it does the job well, and clean up is a snap. Compared to my old copper one, this one is a million times better. Very nice!"
18174,983,5.0,1609056156325,"Lovely colors, nice set, easy to apply and stays in for a while.  I'm happy with brand so far, it's the first time using and I have no complaints."
